lat,lng
22.646152,114.031681
22.590015,113.978557
22.531832,113.911956
22.557381,114.142989
22.546942,114.123662
22.561838,114.130789
22.537361,114.002911
22.510947,113.93143
22.55864909,114.076799
22.608366,113.85325
22.51863984,113.9423413
22.57104936,114.0497685
22.549798,114.047619
22.546468,113.973533
22.655409,114.027017
22.591395,113.893676
22.558119,113.924871
22.518667,113.927183
22.710297,114.234308
22.54931155,114.136645
22.57133252,113.8948999
22.566004,114.068221
22.587265,113.896738
22.634241,114.030726
22.550067,114.135047
22.632277,114.143172
22.61815448,114.0487165
22.729263,113.81512
22.542455,113.918383
22.5706178,113.9063131
22.568052,114.178472
22.509071,113.948261
22.582049,114.130645
22.486568,113.92038
22.588634,113.867739
22.547875,114.131509
22.642827,114.057713
22.54340561,114.0265386
22.504671,113.946134
22.575866,114.067963
22.5541358,113.8953915
22.652657,114.076178
22.548758,114.081857
22.652682,114.040931
22.52795907,113.9240386
22.52518386,113.9300714
22.5268958,113.9392795
22.57117605,114.0698354
22.5588486,114.1178427
22.53259471,114.0555195
22.704719,114.240139
22.54281107,114.1199713
22.563693,113.895581
22.548527,113.949961
22.62093412,114.1239263
22.52190427,113.9278624
22.573146,114.147081
22.56566587,114.1382742
22.538403,114.085498
22.655875,114.034306
22.56934919,114.0654676
22.617428,114.140558
22.6234691,114.0761898
22.496155,113.925438
22.5769785,114.1410729
22.639602,114.027843
22.53333596,114.0287923
22.63127922,114.0399437
22.537408,113.936308
22.73667,114.228282
22.50632349,113.9370823
22.515797,114.067944
22.53010417,114.0538633
22.51182663,113.9365539
22.53218,114.064363
22.5083437,113.9368022
22.549892,114.118334
22.546479,113.973075
22.556108,114.128917
22.5205139,114.0637606
22.72516904,114.260582
22.629814,114.046926
22.530172,114.0703406
22.566059,113.912343
22.65526507,114.0741829
22.55676223,114.1340199
22.618383,113.866161
22.530811,114.063919
22.618649,113.862379
22.5754,113.919763
22.633317,114.024532
22.634556,114.046426
22.534442,113.931684
22.55552019,114.1326418
22.5469302,114.1322269
22.745135,114.253811
22.78517,113.910969
22.5404,114.113761
22.650988,114.077847
22.619443,114.109839
22.565591,113.880714
22.546479,113.973075
22.589785,113.96961
22.63066,114.130295
22.559704,113.927234
22.50632349,113.9370823
22.50632349,113.9370823
22.555308,114.146576
22.714361,114.238825
22.549812,113.963331
22.535499,114.077759
22.760559,114.236881
22.509633,113.941123
22.53218,114.064363
22.542711,114.014623
22.554113,114.149583
22.62083588,114.1445577
22.62083588,114.1445577
22.52419004,114.0712499
22.733011,114.230538
22.55866,114.048614
22.54278571,113.9172997
22.65526507,114.0741829
22.58231,114.126648
22.52863169,114.0755688
22.73554,114.265138
22.48947,113.905554
22.5602922,114.1193066
22.564556,113.895973
22.56232298,113.8987232
22.614605,114.144887
22.601347,113.882364
22.55190589,114.0978164
22.54505915,113.920368
22.49374691,113.9403256
22.612692,114.165431
22.53500815,113.9210273
22.54732755,114.0191648
22.734572,114.23395
22.551229,114.238321
22.733019,114.238001
22.56075094,114.0296017
22.63622682,114.0335228
22.5560852,113.9792512
22.527246,113.935046
22.649497,114.075296
22.49987139,113.9427417
22.539358,113.929899
22.699238,114.071755
22.58759799,114.1486478
22.67553,114.129748
22.575734,114.081119
22.56648,114.045867
22.54989193,114.0546924
22.573655,114.071723
22.52700902,113.9334953
22.559617,114.107419
22.525574,114.058592
22.57961759,113.8982051
22.655875,114.034306
22.54192,114.126896
22.52577502,114.0736604
22.485756,113.936283
22.57926325,113.9234896
22.63508131,114.0378157
22.522985,114.079818
22.53219752,114.0643975
22.54355826,113.9315559
22.717501,114.251789
22.703435,114.22728
22.54506589,113.9805175
22.651492,114.079847
22.573326,113.906226
22.587569,114.148584
22.54506589,113.9805175
22.59674,113.997847
22.559617,114.107419
22.53872614,113.9309214
22.5404,114.113761
22.547709,113.957672
22.537302,113.936961
22.52807,114.034108
22.633317,114.024532
22.725917,114.260597
22.57507276,114.0651616
22.52275114,114.0486412
22.579497,113.905959
22.725384,114.270024
22.560619,113.868757
22.652657,114.076178
22.575734,114.081119
22.5376285,113.9243588
22.54260459,114.0177212
22.627323,114.151173
22.61775619,114.1420452
22.674809,114.039004
22.54648251,113.9193708
22.650988,114.077847
22.53872614,113.9309214
22.775895,113.838651
22.539983,114.0328121
22.493861,113.925582
22.54506589,113.9805175
22.544969,114.025854
22.56089,113.884334
22.682438,114.231367
22.539358,113.929899
22.53575544,114.0590806
22.564767,114.244026
22.5404,114.113761
22.59601,114.133627
22.570327,113.889056
22.552955,114.099879
22.516142,113.910043
22.5336456,113.9281748
22.53010417,114.0538633
22.529934,114.049619
22.57049959,114.1308106
22.543817,114.127706
22.58136421,113.865326
22.72291203,114.2455411
22.56660993,113.9922337
22.577632,114.13024
22.51861532,113.9385068
22.655875,114.034306
22.554631,113.953375
22.665869,114.084045
22.51161,113.926548
22.558122,114.093823
22.552955,114.099879
22.55676223,114.1340199
22.5702107,114.0679719
22.545243,113.978649
22.5608647,114.1322872
22.663755,114.039568
22.5404,114.113761
22.500598,113.89247
22.54519143,113.9278459
22.61066,114.067801
22.568643,113.884429
22.660338,114.037559
22.543579,114.127473
22.52190427,113.9278624
22.576077,113.964489
22.618383,113.866161
22.529156,113.953116
22.75750524,114.2826589
22.542567,113.916783
22.582228,113.869395
22.547709,113.957672
22.581662,113.903511
22.55265961,114.1399003
22.617285,114.075097
22.561644,114.025968
22.66599,114.082033
22.559617,114.107419
22.57156433,114.1340063
22.588634,113.867739
22.629926,114.065792
22.683006,114.231943
22.556127,114.024552
22.543746,114.033172
22.558157,113.977139
22.58227,113.870734
22.5404,114.113761
22.56896666,113.8980207
22.573291,114.111604
22.56271556,113.9878641
22.665869,114.084045
22.563286,114.106504
22.54514095,113.9245558
22.53316593,113.9332265
22.511676,113.931195
22.554556,114.093788
22.51204817,113.9292747
22.521935,113.929784
22.57441376,114.1375898
22.563056,114.108233
22.525574,114.058592
22.608244,114.117433
22.531657,114.082486
22.5608647,114.1322872
22.631676,114.118625
22.53863733,114.0971352
22.54741016,113.9502228
22.716213,114.249635
22.5337209,113.9238967
22.728069,114.274295
22.559855,113.979485
22.654217,114.035591
22.652682,114.040931
22.58810262,113.9565537
22.546479,113.973075
22.65769198,114.0326766
22.612575,114.119463
22.55143231,114.1209577
22.56408525,113.9030337
22.572984,114.042328
22.521723,113.927867
22.5516444,114.0541468
22.51903021,114.0634947
22.601451,114.132522
22.547746,114.131132
22.652484,114.196772
22.591962,113.951785
22.733588,114.253049
22.564962,114.110092
22.584267,114.128808
22.60437,114.127677
22.603117,114.128925
22.533462,113.918125
22.558119,113.924961
22.575561,113.856751
22.64640018,114.0349491
22.49192039,113.9286281
22.58312842,114.1315054
22.65681473,114.0292788
22.49237121,113.9403821
22.62027857,114.1436622
22.612684,114.137279
22.51913523,114.0567521
22.704719,114.240139
22.547709,113.957672
22.65636,114.219222
22.549257,113.940439
22.58315948,113.8621212
22.668569,114.227142
22.56271556,113.9878641
22.55488772,113.9101093
22.60437,114.127677
22.59546501,113.8827256
22.56565754,114.1320454
22.56566587,114.1382742
22.566055,114.064078
22.53873958,113.9245622
22.665869,114.084045
22.56988936,113.8741243
22.54744049,113.9734209
22.538958,114.057937
22.570191,113.865402
22.530811,113.933607
22.533235,113.935175
22.734572,114.23395
22.64628,114.037652
22.62969512,114.0662933
22.546617,114.133406
22.53143328,114.0466067
22.54834183,114.1352944
22.563021,113.897989
22.652682,114.040931
22.626506,113.869368
22.54359895,114.1332161
22.612203,113.849216
22.52191717,114.0802455
22.563564,114.129806
22.7371868,114.2489694
22.548003,114.051145
22.54667055,113.9823131
22.62681,114.121356
22.740004,113.815313
22.623887,114.143465
22.65681473,114.0292788
22.575019,113.946375
22.740004,113.815313
22.688115,114.128733
22.551561,114.119654
22.49772061,113.9362898
22.49772061,113.9362898
22.5684834,114.1353556
22.538864,113.924916
22.52807,114.034108
22.50419309,113.9322107
22.655875,114.034306
22.66599,114.082033
22.561203,113.868775
22.54847404,114.1396269
22.726345,114.227464
22.586942,113.908865
22.510947,113.93143
22.555089,114.116351
22.499905,113.938177
22.609071,113.855876
22.54421,114.120013
22.52415267,113.9342044
22.537477,113.928442
22.5715372,113.8892842
22.72555,114.26998
22.52321784,113.9330299
22.570162,114.109335
22.496155,113.925438
22.54421,114.120013
22.639586,114.187302
22.544914,113.972858
22.721336,114.251322
22.559969,114.164785
22.64068832,114.0292329
22.500969,113.893305
22.573991,113.864001
22.619154,113.862216
22.531713,114.028643
22.5138345,113.9425201
22.537103,113.936259
22.599911,114.128298
22.55110202,114.013371
22.56043068,113.8765573
22.624455,114.11713
22.52279098,113.9311221
22.734572,114.23395
22.55338474,113.9053063
22.57429579,113.8748703
22.525574,114.058592
22.496261,113.935323
22.58208715,114.1454304
22.533528,113.919754
22.576731,114.064487
22.54506589,113.9805175
22.570601,114.022729
22.531832,113.911956
22.562905,114.109836
22.52677157,113.9392388
22.5140213,114.0596264
22.725102,114.267998
22.485997,113.94063
22.54430022,114.0218936
22.57104936,114.0497685
22.573991,113.864001
22.555308,114.146576
22.55598028,114.1341784
22.626578,114.082127
22.74368415,114.2509796
22.56853652,113.8811263
22.561957,113.896377
22.485765,113.936736
22.640507,114.06387
22.497082,113.925853
22.533132,114.05765
22.725102,114.267998
22.576483,114.11321
22.55428502,114.1165033
22.561203,113.868775
22.58227,113.870734
22.5404,114.113761
22.547988,114.128102
22.599067,114.067117
22.649534,114.01931
22.603126,114.054498
22.56603,114.07317
22.55450882,114.0135467
22.594104,114.116381
22.533349,113.920103
22.687491,113.838498
22.727569,114.27484
22.580183,114.136364
22.53966515,114.0314178
22.74108,113.935687
22.495503,113.942382
22.574039,113.874584
22.561203,113.868775
22.527058,114.054042
22.726592,114.270276
22.54805,114.12858
22.740004,113.815313
22.560749,114.134254
22.52907384,114.0761815
22.53626,113.920491
22.56648,114.045867
22.57441376,114.1375898
22.58240264,114.1283187
22.57295447,113.8931744
22.495703,113.919121
22.502893,113.945634
22.56887681,113.8894151
22.575019,113.946375
22.537003,113.920973
22.495503,113.942382
22.529156,113.953116
22.570083,114.135478
22.54503314,114.0939935
22.64276307,114.1851736
22.572832,114.043739
22.549396,113.959968
22.587554,113.89682
22.53333596,114.0287923
22.54789929,114.0533155
22.605302,114.310939
22.510046,113.92873
22.62245375,113.8706563
22.655875,114.034306
22.56735508,114.0480664
22.73004731,114.2437886
22.545851,114.103355
22.60042,114.115636
22.54885,114.057971
22.570191,113.865402
22.51913523,114.0567521
22.570785,114.107679
22.54373545,114.0160448
22.52966,114.071939
22.51772784,113.9111134
22.73004731,114.2437886
22.555089,114.116351
22.556744,114.133573
22.54328825,114.1160032
22.631158,114.115607
22.565098,113.984934
22.5279861,113.9236837
22.58039219,114.1409614
22.587924,113.895436
22.555089,114.116351
22.4924902,113.9313207
22.51694,113.936734
22.54340561,114.0265386
22.5373133,114.0589294
22.609071,113.855876
22.514373,113.923122
22.53005375,114.0815601
22.558069,113.924727
22.50358,113.898109
22.5656071,113.9186513
22.54505915,113.920368
22.52190427,113.9278624
22.548832,114.116534
22.484402,113.938293
22.555308,114.146576
22.552245,114.051996
22.529845,114.082006
22.618063,113.867313
22.56411589,114.117592
22.53558512,113.9723543
22.741338,113.935786
22.640224,114.064675
22.558157,113.977139
22.72393378,114.2482471
22.634241,114.030726
22.57264038,113.9663703
22.608201,114.130898
0,0
22.53316593,113.9332265
22.55110202,114.013371
22.621482,113.868723
22.5754,113.919763
22.52944259,114.0771516
22.530065,114.054073
22.57264038,113.9663703
22.624693,114.151472
22.55864909,114.076799
22.597761,114.003655
22.52231141,113.9143638
22.57156433,114.1340063
22.608403,114.052926
22.54506589,113.9805175
22.723471,114.252572
22.534113,114.047032
22.682477,114.23463
22.544914,113.972858
22.66943475,114.0384065
22.545851,114.103355
22.5376285,113.9243588
22.55407,114.14559
22.568079,114.044062
22.609071,113.855876
22.599777,114.130914
22.551503,114.097599
22.543606,114.032824
22.558204,114.130434
22.634779,114.038221
22.55767443,114.1153374
22.54168894,114.0750742
22.72368754,114.2469169
22.55497105,114.1039779
22.53014571,114.0455123
22.555718,113.896235
22.57518037,113.964447
22.649534,114.01931
22.54892685,114.1452612
22.56595856,113.8950208
22.48490343,113.9367253
22.57264038,113.9663703
22.72006633,114.2767762
22.530235,113.933863
22.57295447,113.8931744
22.52591398,113.9296192
22.503056,113.945355
22.565003,113.988124
22.717501,114.251789
22.52863169,114.0755688
22.515088,113.924197
22.52524805,113.9451677
22.56934919,114.0654676
22.588672,113.870427
22.66531,114.044993
22.724439,114.268117
22.59492,114.117353
22.583205,113.899273
22.52814613,114.0642589
22.724439,114.268117
22.660338,114.037559
22.655875,114.034306
22.53495364,114.0513609
22.575184,114.139154
22.573121,113.861957
22.549812,113.963331
22.638524,114.026365
22.63939,114.024506
22.652682,114.040931
22.523947,114.04165
22.49048324,113.9229521
22.549396,113.959968
22.63939,114.024506
22.638524,114.026365
22.607163,114.063567
22.533462,113.918125
22.75341831,114.2850808
22.538715,113.928127
22.55767443,114.1153374
22.514842,113.911655
22.541159,114.032246
22.73106,114.28049
22.533132,114.05765
22.632478,114.11916
22.519999,113.916225
22.54325655,114.0750902
22.643385,114.020544
22.607857,114.129203
22.72516904,114.260582
22.532477,114.028171
22.637399,114.031633
22.530892,113.908553
22.519999,113.916225
22.514453,114.062646
22.60168,114.130306
22.54859,113.950073
22.49229,113.92972
22.62681,114.121356
22.554277,113.961167
22.510947,113.93143
22.531975,114.071186
22.614605,114.144887
22.525574,114.058592
22.536419,113.936558
22.722622,113.822565
22.538864,113.924916
22.56880884,114.0581483
22.56373,114.130213
22.538171,114.075991
22.57429993,114.1472057
22.525574,114.058592
22.52870597,114.0470785
22.646203,114.075876
22.548827,114.141578
22.573121,113.861957
22.56420616,114.102377
22.59022,113.865526
22.51623,113.909861
22.5404,114.113761
22.544489,114.075118
22.56668,113.886921
22.607163,114.063567
22.66535233,113.8223902
22.52190427,113.9278624
22.52748874,114.0734941
22.56649567,114.0435127
22.622829,114.148383
22.53452749,114.0499026
22.622995,114.144335
22.56306,114.10866
22.54505915,113.920368
22.54505915,113.920368
22.55525375,114.0249224
22.5751276,113.9688977
22.57267,114.129779
22.665869,114.084045
22.5316478,114.0592307
22.547709,113.957672
22.63171443,114.0683594
22.56451125,114.0454707
22.63159,114.025504
22.61066,114.067801
22.613079,114.149344
22.619745,114.148556
22.608614,114.052767
22.57925,113.914675
22.608614,114.052767
22.61815448,114.0487165
22.558119,113.924871
22.652682,114.040931
22.539778,113.91923
22.521389,113.938622
22.5560852,113.9792512
22.58310992,113.960298
22.54847404,114.1396269
22.56325929,114.1272349
22.5935216,114.1161206
22.59210861,113.895995
22.73554,114.265138
22.548934,114.136673
22.724439,114.268117
22.52807,114.034108
22.557808,114.030583
22.56019854,114.0371818
22.56411589,114.117592
22.53181985,113.9824715
22.52910362,114.0774444
22.570083,114.135478
22.74352209,113.8228701
22.53638639,114.0500087
22.595009,114.257404
22.525574,114.058592
22.56789356,114.0732396
22.53211797,113.9246124
22.53211797,113.9246124
22.53966515,114.0314178
22.52358827,113.9378298
22.55110202,114.013371
22.55110202,114.013371
22.489865,113.927583
22.5445715,114.1293765
22.50619118,113.8999272
22.54261582,114.1025735
22.559617,114.107419
22.5404,114.113761
22.56245697,114.0480747
22.555308,114.146576
22.730765,114.241882
22.573326,113.906226
22.573164,113.891744
22.565617,113.884352
22.62387,114.15591
22.62387,114.15591
22.57151067,113.8954641
22.57151067,113.8954641
22.55338474,113.9053063
22.5225354,113.9350812
22.5502,113.9736725
22.5225354,113.9350812
22.606226,114.04921
22.542398,113.924395
22.67202877,114.0348878
22.597761,114.003655
22.570814,114.063453
22.515088,113.924197
22.515088,113.924197
22.537609,114.003171
22.723681,114.276778
22.57895779,113.9234064
22.515088,113.924197
22.537609,114.003171
22.54489447,113.9271324
22.723681,114.276778
22.640224,114.064675
22.515088,113.924197
22.54664211,113.949711
22.624526,114.151133
22.5651163,114.1501584
22.586239,113.914986
22.563693,113.895581
22.57517987,113.9014496
22.54688181,113.9437356
22.663755,114.039568
22.5083437,113.9368022
22.532069,114.073854
22.54688181,113.9437356
22.537433,114.089529
22.50563403,113.9006678
22.57247589,113.8777543
22.491977,113.930526
22.528979,114.080265
22.556584,114.117769
22.561838,114.130789
22.775895,113.838651
22.521131,114.048894
22.775895,113.838651
22.775895,113.838651
22.534442,113.931684
22.57067397,114.064908
22.699684,113.825962
22.775895,113.838651
22.737472,113.824073
22.586418,113.916071
22.521131,114.048894
22.559617,114.107419
22.77608276,113.835345
22.618383,113.866161
22.497595,113.932273
22.56470754,114.0576241
22.65328255,114.2115368
22.528058,113.934631
22.721905,114.242911
22.617257,113.863633
22.558119,113.924871
22.5574792,114.1274349
22.630254,114.076113
22.718684,114.250687
22.574836,114.144268
22.485198,113.893323
22.655875,114.034306
22.574039,113.874584
22.56595856,113.8950208
22.652603,114.202987
22.52209991,114.0505629
22.72516904,114.260582
22.51539268,114.0637588
22.52209991,114.0505629
22.649534,114.01931
22.56788318,114.1369219
22.54171918,114.074131
22.555308,114.146576
22.5679156,113.9033278
22.619932,114.13581
22.564324,113.905354
22.575708,114.072259
22.618383,113.866161
22.6015155,114.1255151
22.51772784,113.9111134
22.633317,114.024532
22.67202877,114.0348878
22.5594058,113.906048
22.674809,114.039004
22.56482485,113.9001512
22.58227,113.870734
22.57701061,114.0501015
22.586694,113.86569
22.55488772,113.9101093
22.53623439,114.0762275
22.573868,114.042433
22.52321784,113.9330299
22.618383,113.866161
22.63369446,114.0410558
22.552975,114.050552
22.573121,113.861957
22.53558936,114.0777985
22.54171918,114.074131
22.51913523,114.0567521
22.53259471,114.0555195
22.53172517,114.0511237
22.53005582,114.0620105
22.53397401,114.030445
22.54222048,114.0788733
22.51903021,114.0634947
22.52275114,114.0486412
22.53728226,113.9176499
22.5196402,113.9366079
22.52933007,114.0623859
22.53725964,114.0532236
22.589785,113.96961
22.54391207,113.9201538
22.5404,114.113761
22.5404,114.113761
22.560305,113.927414
22.532672,113.982038
22.5140213,114.0596264
22.63159,114.025504
22.655875,114.034306
22.522504,114.07106
22.525574,114.058592
22.54834183,114.1352944
22.65307662,114.2110335
22.62421103,114.0660547
22.5404,114.113761
22.615481,113.86361
22.521175,114.06797
22.59487,114.118067
22.532082,113.950663
22.51445297,113.9395676
22.50173031,113.9379069
22.628774,114.148392
22.525574,114.058592
22.52807,114.034108
22.526868,114.059697
22.525574,114.058592
22.638524,114.026365
22.525574,114.058592
22.525574,114.058592
22.525574,114.058592
22.54506589,113.9805175
22.578379,113.863006
22.576197,113.862618
22.575561,113.856751
22.53181985,113.9824715
22.53181985,113.9824715
22.53304852,113.9717325
22.54632802,114.1328822
22.72672272,114.2473764
22.56510286,113.9612322
22.546479,113.973075
22.502768,113.922853
22.55525375,114.0249224
22.525574,114.058592
22.536876,114.05694
22.5404,114.113761
22.561379,114.194321
22.54250757,114.0844558
22.5404,114.113761
22.552099,114.144754
22.64276307,114.1851736
22.5404,114.113761
22.736497,114.236971
22.655699,114.219897
22.558119,113.924871
22.57618331,114.1132888
22.55310477,114.1391383
22.578982,113.870709
22.515088,113.924197
22.51504339,113.934174
22.498171,113.929722
22.531832,113.911956
22.558157,113.977139
22.57640099,113.8641647
22.604319,114.127692
22.52807,114.034108
22.580177,113.860463
22.552081,114.07156
22.569118,114.05736
22.715456,114.213578
22.52609851,113.9423224
22.56675046,114.1099278
22.496208,113.947409
22.56103875,114.0451025
22.559946,113.895805
22.665869,114.084045
22.72368754,114.2469169
22.566241,114.101137
22.651492,114.017863
22.527627,114.046331
22.654234,114.034572
22.652682,114.040931
22.588637,113.887379
22.52395678,113.9292855
22.56690148,113.9908919
22.725917,114.260597
22.54489447,113.9271324
22.578379,113.863006
22.53633142,114.0550496
22.615749,114.050002
22.566055,114.064078
22.543479,114.127387
22.56399939,114.1983435
22.531832,113.911956
22.52269987,113.9315462
22.74096125,113.8225836
22.612203,113.849216
22.657168,114.038143
22.54373545,114.0739446
22.564096,114.102492
22.570191,113.865402
22.632394,114.075207
22.558065,113.976744
22.54667055,113.9823131
22.51444,113.923302
22.63369446,114.0410558
22.556233,113.974627
22.5656071,113.9186513
22.560305,113.927414
22.727969,114.2465
22.57307619,114.0714397
22.570914,113.906359
22.51595924,113.9131594
22.582741,114.139605
22.54665,114.133407
22.72478,114.260305
22.53259471,114.0555195
22.564082,113.900308
22.527451,114.056288
0,0
22.560644,113.889953
22.5404,114.113761
22.54688181,113.9437356
22.617968,114.147591
22.52284746,114.0678915
22.550248,114.120403
22.56408525,113.9030337
22.52284746,114.0678915
22.574414,114.11907
22.656356,114.034262
22.62901,114.139298
22.560644,113.889953
22.575019,113.946375
22.64640402,114.0746013
22.57925,113.914675
22.632394,114.075207
22.56648,114.045867
22.51861532,113.9385068
22.537485,114.053754
22.51578716,114.0666246
22.704719,114.240139
22.55407,114.14559
22.543579,114.127473
22.515088,113.924197
22.704719,114.240139
22.579497,113.905959
22.575069,114.074303
22.510046,113.92873
22.616868,113.86391
22.561203,113.868775
22.596643,113.860893
22.574335,114.118989
22.58965766,113.866059
22.563693,113.895581
22.618374,114.170634
22.553981,113.9611
22.632119,114.064983
22.55304464,114.0971718
22.53014571,114.0455123
22.5469302,114.1322269
22.53219752,114.0643975
22.73194446,113.8308234
22.54688181,113.9437356
22.640224,114.064675
22.622688,114.149773
22.650988,114.077847
22.573075,113.863654
22.560644,113.889953
22.72368754,114.2469169
22.532632,113.927491
22.622624,114.147867
22.5404,114.113761
22.525574,114.058592
22.56245697,114.0480747
22.62128737,113.8706867
22.538248,114.092458
22.559412,114.164589
22.517818,113.935806
22.58060562,114.148753
22.55619306,113.9084715
22.562705,114.109113
22.5337209,113.9238967
22.497067,113.934337
22.54322513,113.9193064
22.65482241,114.21769
22.655875,114.034306
22.674809,114.039004
22.533235,113.935175
22.52209991,114.0505629
22.651492,114.017863
22.57830835,113.8553152
22.571306,114.041341
22.53163522,113.9196504
22.533178,113.959146
22.55813,114.047359
22.55767877,114.1359122
22.622624,114.147867
22.5279517,114.0570948
22.72995877,114.2606717
22.545243,113.978649
22.5964,113.97186
22.558425,113.893923
22.516555,113.908637
22.57667161,113.8956752
22.57362953,114.1809999
22.628774,114.148392
22.56245697,114.0480747
22.4976172,113.9317146
22.726345,114.227464
22.652682,114.040931
22.53401332,114.0315082
22.56043068,113.8765573
22.559425,114.097148
22.734572,114.23395
22.66599,114.082033
22.63939,114.024506
22.63939,114.024506
22.52154505,113.9143262
22.53010039,114.0492125
22.515088,113.924197
22.57922901,113.9667261
22.54969238,113.9372206
22.55086691,113.9331903
22.56482485,113.9001512
22.555499,113.910897
22.53873958,113.9245622
22.5751276,113.9688977
22.55421522,113.9623911
22.63939,114.024506
22.639586,114.187302
22.575561,113.856751
22.740004,113.815313
22.58743531,114.1427825
22.639586,114.187302
22.55110202,114.013371
22.565003,113.988124
22.549812,113.963331
22.642657,114.064017
22.560147,114.042307
22.57104936,114.0497685
22.618984,113.861715
22.618984,113.861715
22.618984,113.861715
22.618984,113.861715
22.59686416,114.1338668
22.632801,114.03893
22.532293,114.028261
22.53165856,113.9550103
22.578877,113.916736
22.5718164,113.9170648
22.567428,114.072062
22.59342586,113.8854003
22.539778,113.91923
22.52983423,114.0498023
22.55099665,114.0580453
22.674981,114.038777
22.555308,114.146576
22.649079,114.049819
22.57701061,114.0501015
22.54664211,113.949711
22.57295447,113.8931744
22.5404,114.113761
22.53304852,113.9717325
22.519686,113.915956
22.548089,114.121057
22.525574,114.058592
22.532632,113.927491
22.64417,114.03646
22.5404,114.113761
22.56898922,113.9142267
22.5560852,113.9792512
22.64728866,114.0157221
22.647272,114.034868
22.582237,113.90425
22.57117605,114.0698354
22.54617092,114.1155698
22.59653161,114.1338638
22.526459,113.934207
22.52700902,113.9334953
22.774687,113.838082
22.695136,114.068067
22.695136,114.068067
22.51802,113.930612
22.52807,114.034108
22.555308,114.146576
22.530853,114.081725
22.555717,114.141874
22.533719,113.929931
22.525574,114.058592
22.525574,114.058592
22.56648,114.045867
22.565676,114.188156
22.525574,114.058592
22.525574,114.058592
22.622021,114.078232
22.555308,114.146576
22.525574,114.058592
22.525574,114.058592
22.53064926,114.0440328
22.555089,114.116351
22.54790718,114.1282381
22.531525,113.932878
22.5404,114.113761
22.5404,114.113761
22.529564,113.93375
22.5304671,113.9326778
22.525574,114.058592
22.5404,114.113761
22.630063,114.038874
22.575019,113.946375
22.695987,114.274212
22.52703796,113.9245504
22.52703796,113.9245504
22.717338,114.048128
22.547238,113.974525
22.51572902,113.908603
22.574449,113.858961
22.557102,113.978403
22.63939,114.024506
22.56254139,114.1039702
